day,label,hr_maxHeartRate,hr_minHeartRate,hr_restingHeartRate,hr_lastSevenDaysAvgRestingHeartRate,resp_lowestRespirationValue,resp_highestRespirationValue,resp_avgWakingRespirationValue,resp_avgSleepRespirationValue,resp_avgTomorrowSleepRespirationValue,str_maxStressLevel,str_avgStressLevel,sleep_sleepTimeSeconds,sleep_napTimeSeconds,sleep_unmeasurableSleepSeconds,sleep_deepSleepSeconds,sleep_lightSleepSeconds,sleep_remSleepSeconds,sleep_awakeSleepSeconds,act_totalCalories,act_activeKilocalories,act_distance,sleep_averageRespirationValue,sleep_lowestRespirationValue,sleep_highestRespirationValue,sleep_awakeCount,sleep_avgSleepStress,sleep_avgHeartRate,client_id,user_id,source_file
20,80,116.0,44.0,46.0,48.0,7.0,24.0,14.0,14.0,14.0,98.0,23.0,35160.0,0.0,780.0,7620.0,22260.0,5280.0,2580.0,2109.0,60.0,772.0,14.0,8.0,17.0,3.0,17.0,51.0,group7,16,dataset_user_16_train.csv
20,48,117.0,50.0,58.0,54.0,8.0,22.0,14.0,16.0,13.0,93.0,39.0,17990.0,0.0,0.0,3900.0,14100.0,0.0,180.0,2437.0,611.0,11997.0,16.0,11.0,20.0,0.0,42.0,75.0,group7,25,dataset_user_25_train.csv
20,77,158.0,61.0,64.0,67.0,8.0,23.0,15.0,15.0,15.0,98.0,34.0,26100.0,0.0,0.0,5100.0,18300.0,2700.0,1560.0,2012.0,418.0,5092.0,15.0,10.0,21.0,1.0,14.0,69.0,group7,34,dataset_user_34_train.csv
20,88,111.0,55.0,57.0,56.0,7.0,23.0,15.0,15.0,15.0,96.0,22.0,31500.0,0.0,0.0,4440.0,20460.0,6600.0,900.0,1722.0,210.0,6290.0,15.0,11.0,21.0,1.0,15.0,62.0,group7,43,dataset_user_43_train.csv
21,88,132.0,49.0,52.0,54.0,7.0,21.0,14.0,13.0,15.0,94.0,25.0,15180.0,0.0,0.0,4020.0,10560.0,600.0,0.0,2209.0,383.0,7537.0,13.0,8.0,19.0,0.0,19.0,64.0,group7,25,dataset_user_25_train.csv
21,63,153.0,57.0,60.0,67.0,7.0,24.0,15.0,15.0,15.0,99.0,40.0,25237.0,0.0,0.0,4260.0,17400.0,3600.0,0.0,2761.0,1167.0,7853.0,15.0,9.0,20.0,0.0,21.0,66.0,group7,34,dataset_user_34_train.csv
21,86,116.0,52.0,56.0,56.0,8.0,23.0,17.0,15.0,15.0,96.0,19.0,27780.0,3060.0,1620.0,4260.0,18900.0,4620.0,120.0,1583.0,71.0,2200.0,15.0,9.0,19.0,0.0,11.0,59.0,group7,43,dataset_user_43_train.csv
21,82,107.0,47.0,51.0,52.0,6.0,20.0,13.0,13.0,12.0,99.31563137420015,23.0,25620.0,0.0,0.0,2880.0,16140.0,6600.0,240.0,2433.0,195.0,2404.0,13.0,8.0,16.0,0.0,11.0,54.0,group7,7,dataset_user_7_train.csv
22,63,175.0,48.0,51.0,54.0,8.0,22.0,14.0,15.0,14.0,96.0,21.0,35460.0,13500.0,0.0,3660.0,25380.0,2492.5322350593556,600.0,3164.0,1338.0,24266.0,15.0,9.0,18.0,1.0,7.0,55.0,group7,25,dataset_user_25_train.csv
22,84,158.0,56.0,64.0,65.0,7.0,24.0,14.0,15.0,14.0,99.0,42.0,28770.0,0.0,0.0,6540.0,19380.0,2880.0,1320.0,2678.0,1084.0,7078.0,15.0,8.0,20.0,2.0,35.0,71.0,group7,34,dataset_user_34_train.csv
22,82,151.0,53.0,57.0,56.0,7.0,22.0,15.0,15.0,15.0,99.0,22.0,30960.0,0.0,720.0,4800.0,20640.0,5520.0,840.0,1945.0,433.0,9457.0,15.0,10.0,20.0,1.0,16.0,61.0,group7,43,dataset_user_43_train.csv
23,84,100.0,43.0,44.0,47.0,7.0,23.0,14.0,14.0,14.0,94.0,23.0,9540.0,0.0,0.0,840.0,6000.0,2700.0,900.0,2109.0,60.0,1912.0,14.0,11.0,18.0,1.0,18.0,53.0,group7,16,dataset_user_16_train.csv
23,70,172.0,50.0,56.0,54.0,7.0,20.0,15.0,14.0,14.0,96.0,27.0,23580.0,0.0,0.0,4320.0,18180.0,1080.0,359.93648346994996,2529.0,703.0,9938.0,14.0,8.0,18.0,1.0,22.0,63.0,group7,25,dataset_user_25_train.csv
23,79,146.0,60.0,63.0,64.0,8.0,22.0,15.0,14.0,15.0,99.0,36.0,26275.0,0.0,540.0,5160.0,17820.0,3300.0,120.0,2345.0,751.0,7284.0,14.0,9.0,18.0,0.0,12.0,68.0,group7,34,dataset_user_34_train.csv
23,82,135.0,52.47527006539532,57.0,57.0,8.0,23.0,15.0,15.0,15.0,99.0,31.0,24420.0,0.0,0.0,4440.0,14220.0,5760.0,1260.0,1958.0,446.0,13203.0,15.0,10.0,19.0,1.0,18.0,61.0,group7,43,dataset_user_43_train.csv
24,45,111.0,44.62983942991184,44.0,47.0,7.0,21.0,13.0,14.0,14.0,93.0,24.0,30300.0,0.0,0.0,4800.0,21240.0,4260.0,1680.0,2217.0,168.0,5316.0,14.0,9.0,19.0,2.0,14.0,50.0,group7,16,dataset_user_16_train.csv
24,75,110.0,51.86541135965196,48.0,54.0,7.0,22.0,14.0,14.0,14.0,96.0,20.0,26580.0,13740.0,0.0,4200.0,21120.0,1260.0,660.0,2249.0,423.0,10780.0,14.0,9.0,18.0,0.0,9.0,56.0,group7,25,dataset_user_25_train.csv
24,83,119.0,59.0,63.0,64.0,8.0,23.0,15.0,15.0,15.0,95.0,29.0,28260.0,0.0,0.0,6300.0,18420.0,3540.0,1740.0,2099.0,505.0,4829.0,15.0,10.0,19.0,1.0,22.0,68.0,group7,34,dataset_user_34_train.csv
24,61,168.0,52.0,55.0,57.0,8.0,23.0,16.0,15.0,15.0,87.0,25.0,26460.0,0.0,0.0,5100.0,18300.0,3060.0,780.0,2085.0,573.0,11939.0,15.0,11.0,22.0,1.0,12.0,59.0,group7,43,dataset_user_43_train.csv
24,42,123.0,52.0,50.974600025035386,54.0,7.0,21.0,14.0,13.0,13.0,98.48715050307518,31.0,18180.0,0.0,0.0,2220.0,15960.0,0.0,1140.0,3293.0,1055.0,25604.0,13.0,8.0,18.0,1.0,16.598171925984786,62.0,group7,7,dataset_user_7_train.csv
25,61,94.0,47.0,49.0,47.0,6.0,24.0,14.0,14.0,14.0,93.0,27.0,12540.0,0.0,0.0,5820.0,4380.0,2340.0,1320.0,2119.0,70.0,4850.0,14.0,10.0,17.0,1.0,25.0,51.0,group7,16,dataset_user_16_train.csv
25,75,125.0,50.0,53.0,54.0,8.0,21.0,14.0,14.0,15.0,96.0,31.0,25380.0,0.0,0.0,5280.0,17640.0,2460.0,420.0,2639.0,813.0,17172.0,14.0,11.0,20.0,0.0,20.0,60.0,group7,25,dataset_user_25_train.csv
25,89,149.0,61.0,63.0,64.0,7.0,23.0,15.0,15.0,15.0,99.0,43.0,24600.0,3000.0,0.0,5700.0,13740.0,5160.0,120.0,2467.0,873.0,4387.0,15.0,10.0,20.0,0.0,12.0,67.0,group7,34,dataset_user_34_train.csv
25,89,105.0,57.0,59.0,57.0,7.0,22.0,16.0,15.0,14.0,90.0,20.0,25975.0,0.0,960.0,4680.0,18900.0,2400.0,662.0422093071529,1608.0,96.0,4139.0,15.0,9.0,22.0,1.2113687662098767,22.0,65.0,group7,43,dataset_user_43_train.csv
25,67,127.0,52.02778322261803,50.94440920765606,55.0,6.0,21.0,14.0,13.0,14.0,98.0,47.0,17460.0,0.0,0.0,4260.0,12660.0,540.0,1440.0,3829.0,1591.0,25901.0,13.0,6.0,19.0,2.0,16.039800336760894,58.14431024980407,group7,7,dataset_user_7_train.csv
26,37,98.0,43.0,47.0,47.0,7.0,23.0,14.0,14.0,14.0,92.0,24.70003092205375,15354.0,0.0,0.0,4680.0,8760.0,1920.0,360.0,2126.0,77.0,3593.0,14.0,7.0,17.0,0.0,15.0,53.0,group7,16,dataset_user_16_train.csv
26,56,120.0,52.0,57.0,54.0,7.0,22.0,14.0,15.0,14.0,96.0,35.0,30180.0,0.0,0.0,5760.0,22020.0,2400.0,120.0,2815.0,989.0,19290.0,15.0,9.0,20.0,0.0,22.0,64.0,group7,25,dataset_user_25_train.csv
26,85,153.0,59.0,60.0,62.0,7.0,24.0,15.0,15.0,15.0,99.0,38.0,27000.0,0.0,0.0,7380.0,12240.0,4693.740718501377,120.0,2316.0,722.0,5071.0,15.0,9.0,23.0,0.0,16.0,66.0,group7,34,dataset_user_34_train.csv
26,84,100.0,51.0,55.0,57.0,6.0,21.0,15.0,14.0,15.0,89.20569022516618,19.0,27480.0,0.0,0.0,4860.0,17040.0,5580.0,360.0,1566.0,54.0,3463.0,14.0,10.0,18.0,1.0,13.0,59.0,group7,43,dataset_user_43_train.csv
26,38,124.0,55.0,50.25891508595415,56.0,8.0,21.0,14.0,14.0,12.937521891596205,98.66706833494813,42.0,22440.0,0.0,660.0,3240.0,17340.0,1860.0,0.0,3831.0,1593.0,22966.0,14.0,10.0,18.0,0.0,23.0,58.27056113564606,group7,7,dataset_user_7_train.csv
27,60,111.0,52.0,57.0,53.0,7.0,22.0,15.0,14.0,14.0,94.0,30.0,20760.0,6180.0,0.0,5640.0,15120.0,0.0,1020.0,2219.0,393.0,10498.0,14.0,9.0,18.0,1.0,17.0,62.0,group7,25,dataset_user_25_train.csv
27,84,118.0,50.0,53.0,56.0,7.0,23.0,15.0,15.0,15.0,99.0,25.0,28860.0,0.0,0.0,3300.0,20100.0,5460.0,840.0,1843.0,331.0,9946.0,15.0,10.0,21.0,1.0,15.0,57.0,group7,43,dataset_user_43_train.csv
27,70,140.0,50.37833261995961,50.49135200571893,57.0,7.0,23.0,14.0,13.341994767555777,12.0,99.0,36.09358366093279,19309.0,0.0,1140.0,4740.0,14580.0,0.0,180.0,4136.0,1898.0,19943.0,13.341994767555777,9.0,17.667089695545183,0.0,18.053237691970203,57.18873543725041,group7,7,dataset_user_7_train.csv
28,68,177.0,51.0,54.0,54.0,7.0,22.0,14.0,14.0,14.0,99.0,25.0,22440.0,10500.0,0.0,4440.0,17400.0,600.0,420.0,2920.0,1094.0,18393.0,14.0,10.0,18.0,0.0,23.0,61.0,group7,25,dataset_user_25_train.csv
28,76,93.0,54.0,56.0,56.0,7.068793320306958,22.068793320306963,15.0,15.0,15.0,81.0,21.0,28560.0,0.0,0.0,5700.0,17520.0,5340.0,180.0,1548.0,36.0,1234.0,15.0,12.0,20.0,0.0,21.0,59.0,group7,43,dataset_user_43_train.csv
29,44,144.0,51.0,54.0,54.0,8.0,20.0,14.0,14.0,14.0,97.0,31.0,26843.0,3720.0,0.0,3060.0,22440.0,1380.0,480.0,2850.0,1024.0,12543.0,14.0,9.0,19.0,0.0,22.0,64.0,group7,25,dataset_user_25_train.csv
29,76,171.0,53.0,56.0,56.0,8.0,23.0,16.0,15.0,14.0,98.0,23.0,26068.0,0.0,0.0,5700.0,17340.0,3060.0,1140.0,2031.0,519.0,5292.0,15.0,11.0,19.0,2.0,17.0,60.0,group7,43,dataset_user_43_train.csv
